t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,1000000000000000.0,8.943818e+36,0.001,9.090246777341855e-07,1.0471975511965976,0.001,2.5972133649548153e-07,0.001,2.4408659869234986e-07,300000000000000.0,50,52000000000000.0
1.0,998893480000000.0,5.4189557e+35,0.21251754207542972,3.2191144689868546e-09,-10.025642838985926,0.12244089412183261,2.1170126138290734e-09,0.11865829406552071,2.0529962394361817e-09,300000000000000.0,50,52000000000000.0
2.0,998087690000000.0,5.3214984e+35,0.29425598670726094,2.1442360167131057e-09,-9.911830797760773,0.17719359397880793,1.4604939405257971e-09,0.1717498767335276,1.4160795573830554e-09,300000000000000.0,50,52000000000000.0
3.0,997252000000000.0,5.272441e+35,0.35447620579771494,1.7056792789563954e-09,-9.849947424249759,0.21857481154922692,1.1820016473107378e-09,0.21187148921122528,1.1459930500055725e-09,300000000000000.0,50,52000000000000.0
4.0,996399020000000.0,5.224578e+35,0.4042291878067085,1.4550409976842426e-09,-9.808618749761234,0.25322637832213496,1.0185168133876485e-09,0.2454669667855823,9.874620160296337e-10,300000000000000.0,50,52000000000000.0
5.0,995540140000000.0,5.1866385e+35,0.4475219665389185,1.2884920097215487e-09,-9.778199304020754,0.2836267283494378,9.077821632065534e-10,0.27494017188065484,8.800896407635231e-10,300000000000000.0,50,52000000000000.0
6.0,994690300000000.0,5.1609701e+35,0.486330151903126,1.1678147677986065e-09,-9.754473858652828,0.311025895392378,8.263958309594857e-10,0.30150337415295925,8.011775983379532e-10,300000000000000.0,50,52000000000000.0
7.0,993832970000000.0,5.129831e+35,0.5217918292582325,1.075278125405527e-09,-9.735240839324838,0.33615692560434896,7.632993490833614e-10,0.3258674223911156,7.40001018565659e-10,300000000000000.0,50,52000000000000.0
8.0,992976860000000.0,5.1066798e+35,0.5546366857380507,1.0014391315076895e-09,-9.719206011610114,0.35949679710091503,7.125152219539381e-10,0.3484948287250086,6.907631192632933e-10,300000000000000.0,50,52000000000000.0
9.0,992125160000000.0,5.0929536e+35,0.5853652448138315,9.407415989559162e-10,-9.705548659893287,0.38137673184760396,6.70479066228512e-10,0.3697067583950604,6.500074477953165e-10,300000000000000.0,50,52000000000000.0
10.0,991278020000000.0,5.0820056e+35,0.6143264362972867,8.897406821923651e-10,-9.693729657784042,0.402029676803204,6.349570704142181e-10,0.38972908026876724,6.155679093046274e-10,300000000000000.0,50,52000000000000.0
20.0,982987170000000.0,5.1116327e+35,0.8454488159238658,6.173530637798689e-10,-9.625213476559427,0.5674147176687244,4.4239261895703805e-10,0.5500624701321885,4.288770046613489e-10,300000000000000.0,50,52000000000000.0
30.0,974996170000000.0,5.2061833e+35,1.020109061677438,4.976491335653834e-10,-9.592381189513551,0.6925821275895715,3.565726568996194e-10,0.6714055395384043,3.456771748961579e-10,300000000000000.0,50,52000000000000.0
40.0,967219950000000.0,5.2714685e+35,1.1655843089086653,4.2600003098649157e-10,-9.572113408185027,0.7967844399832082,3.050159794327269e-10,0.7724237014549803,2.956951163432698e-10,300000000000000.0,50,52000000000000.0
50.0,959620890000000.0,5.3053464e+35,1.2923064246121647,3.767647965705283e-10,-9.558009141659735,0.8874854555371036,2.6955542784322277e-10,0.8603529545351942,2.613177907839213e-10,300000000000000.0,50,52000000000000.0
60.0,952176040000000.0,5.2924097e+35,1.4056010451316867,3.401526513263375e-10,-9.547474176391326,0.9685154554939264,2.431882292984962e-10,0.9389066325513739,2.3575613651920117e-10,300000000000000.0,50,52000000000000.0
70.0,944872830000000.0,5.2203737e+35,1.5086654338610113,3.114696312627099e-10,-9.539220158981824,1.0421791963678522,2.2254083529406388e-10,1.0103191065008044,2.1573959242011533e-10,300000000000000.0,50,52000000000000.0
80.0,937725140000000.0,5.1535098e+35,1.6035398797569573,2.88210832776973e-10,-9.532536790551971,1.1099489071870954,2.0580814489801346e-10,1.0760176383832845,1.9951817433773585e-10,300000000000000.0,50,52000000000000.0
90.0,930728440000000.0,5.0646354e+35,1.6917031987577638,2.6882222764169237e-10,-9.526981492167565,1.1728918578900687,1.9186875044073772e-10,1.1370368961584367,1.8600472125381645e-10,300000000000000.0,50,52000000000000.0
100.0,923882560000000.0,4.9631484e+35,1.7742174713131544,2.5233290909100666e-10,-9.52227111300846,1.2317745283329788,1.8002139378104566e-10,1.194119944168809,1.7451939292361953e-10,300000000000000.0,50,52000000000000.0
200.0,863061910000000.0,3.9912801e+35,2.4076305303133485,1.6158978291409953e-10,-9.496727642681172,1.6830513805370622,1.1498411202558962e-10,1.6316040272179528,1.1146967838497864e-10,300000000000000.0,50,52000000000000.0
300.0,816918220000000.0,3.377099e+35,2.851749042505788,1.2206033801769649e-10,-9.485529096338796,1.9988828233159337,8.675023846828912e-11,1.9377821533267339,8.409871658141761e-11,300000000000000.0,50,52000000000000.0
400.0,780600950000000.0,2.9008317e+35,3.200431896369645,9.921608029084704e-11,-9.478904103689079,2.246609246314704,7.046345125687239e-11,2.177936784651608,6.830971750804669e-11,300000000000000.0,50,52000000000000.0
500.0,750535180000000.0,2.4884495e+35,3.490031120877204,8.407322992379266e-11,-9.474405236960136,2.452235072257523,5.967982590444471e-11,2.3772775883631985,5.785568734717396e-11,300000000000000.0,50,52000000000000.0
600.0,725083600000000.0,2.1211066e+35,3.7388963166473324,7.322636207751757e-11,-9.471094901667248,2.6288639154009434,5.1961635274467227e-11,2.548507689206046,5.0373401017782394e-11,300000000000000.0,50,52000000000000.0
700.0,703207460000000.0,1.7913811e+35,3.957839919967433,6.505089034904184e-11,-9.468526331998543,2.7842074804895827,4.6147698220353586e-11,2.6991030924734307,4.473716648038068e-11,300000000000000.0,50,52000000000000.0
800.0,684157600000000.0,1.503349e+35,4.153846064127274,5.864892499801672e-11,-9.466456121392978,2.923242492862236,4.15970289260174e-11,2.833888413707634,4.032558869768904e-11,300000000000000.0,50,52000000000000.0
900.0,667501310000000.0,1.2332072e+35,4.331614485574327,5.3539119652504015e-11,-9.464740946876011,3.0493156688997662,3.796610319178187e-11,2.956108078626128,3.680564284408745e-11,300000000000000.0,50,52000000000000.0
1000.0,652831260000000.0,9.8793375e+34,4.494708462699047,4.9354351969006074e-11,-9.463286329928676,3.1649627752453173,3.499332301134675e-11,3.0682203488907014,3.3923726462255445e-11,300000000000000.0,50,52000000000000.0
2000.0,560823530000000.0,3.9583543e+34,5.690678819110803,2.8764115348342558e-11,-9.455167962885781,4.012568402285203,2.0378015485836975e-11,3.8899182052138364,1.9755142833685375e-11,300000000000000.0,50,52000000000000.0
3000.0,512127550000000.0,2.980438e+34,6.472125675477641,2.1073119761290767e-11,-9.451485613542465,4.56609107947462,1.4924219194444928e-11,4.42652193710761,1.4468045795959839e-11,300000000000000.0,50,52000000000000.0
4000.0,482176840000000.0,2.3375419e+34,7.074108294442677,1.7098596270182774e-11,-9.449204457554607,4.992379718332068,1.2106973056105236e-11,4.8397806376778565,1.1736911095285442e-11,300000000000000.0,50,52000000000000.0
5000.0,468321910000000.0,2.1833236e+34,7.5817830318725274,1.503807577919772e-11,-9.447562436186484,5.351823955151292,1.0646490326311184e-11,5.18823809104213,1.0321069242380606e-11,300000000000000.0,50,52000000000000.0
6000.0,454743500000000.0,2.12102664e+34,8.031451724817313,1.3384637235316056e-11,-9.446281357206368,5.670159610131468,9.474900225339328e-12,5.496843481895948,9.18528984255975e-12,300000000000000.0,50,52000000000000.0
7000.0,443216100000000.0,2.1347399e+34,8.434893924397363,1.2117454996238996e-11,-9.445248508850767,5.955742855212135,8.577153767311407e-12,5.77369757011981,8.314983838688799e-12,300000000000000.0,50,52000000000000.0
8000.0,439665100000000.0,1.7787159e+34,8.806790746193732,1.1405983815630716e-11,-9.444380186973273,6.218976186154402,8.072995783600186e-12,6.028884889902262,7.826235895816803e-12,300000000000000.0,50,52000000000000.0
9000.0,434119120000000.0,1.6657812e+34,9.156682687816854,1.0697494127183617e-11,-9.443627590702242,6.466618482369287,7.571095522118068e-12,6.268957729248286,7.339676690905575e-12,300000000000000.0,50,52000000000000.0
10000.0,429757580000000.0,1.5896154e+34,9.486098150186631,1.012476553055798e-11,-9.442970001322536,6.699755508156161,7.1653920856515236e-12,6.4949686655739125,6.946373968628475e-12,300000000000000.0,50,52000000000000.0
11000.0,428444760000000.0,1.5812855e+34,9.800104235256416,9.735193333442931e-12,-9.442384248481616,6.921976470447112,6.889387036898396e-12,6.710397198269949,6.678805272499922e-12,300000000000000.0,50,52000000000000.0
12000.0,427279540000000.0,1.5299628e+34,10.102639392053078,9.39094055015419e-12,-9.441854257317827,7.136070668257892,6.645508229002315e-12,6.917947368684887,6.442380852009245e-12,300000000000000.0,50,52000000000000.0
