age,r,phi,x,y,z,RA,DEC,v_r,v_phi,v_z,v_RA,v_DEC
[yr],[kpc],[rad],[kpc],[kpc],[kpc],[deg],[deg],[km / s],[km / s],[km / s],[mas / yr],[mas / yr]
17265251.65591506,7.519659059166143,6.082284680108381,7.368418062048294,-1.5005624375479685,-7.40609884079918,312.0132525664735,-10.826431480741904,45.938917971297506,-203.4964810051211,-395.2384078598441,2.5243808264377448,-6.198454873242868
58816984.770387955,13.302542013396222,4.799260001868817,1.1541524843466546,-13.252379260383702,7.798289757276079,250.59105820989666,-15.2487358833806,127.99855007650518,-142.53646308254145,75.21386800512661,-2.296775463325675,-2.640013757527822
53809443.2652231,15.75856062846327,3.1687932352476214,-15.752731331819508,-0.42858916046103557,0.5112454003447329,185.84016234620972,-61.06620594556084,191.7171637092418,-92.18382250775359,-20.30129892020559,-3.5627043624491703,-0.05209992602226595
30336068.84603887,35.43527761796096,4.350305123313408,-12.552016644064704,-33.137679128585454,-35.03506381022153,312.382418434635,-54.54735558443536,999.6583863659164,-192.98427911276085,-1144.5198338230612,1.1372825214723874,-1.7670273901273812
93143587.4166759,2.555994155243606,12.873031320463575,2.436749203388602,0.7715953871197587,0.08218131549332221,275.1696914408665,-13.43138919164556,186.11855324502616,47.621938333151476,-16.47712507681088,-0.010899544037187568,-1.3019103211161633
42647740.03343644,20.30455691548943,8.339470256080832,-9.474930124611982,17.95830533953775,-11.134063396395034,69.33055698783296,-25.895507806087082,143.70455926406854,-1.79958307434952,-241.33453309427824,0.528126692218117,-1.3638705246723672
67285657.86544757,59.500425724224726,7.717362180492446,8.103651700846436,58.946004872894925,10.45072864569324,93.23697370124933,42.418092374072984,991.2793702973129,-119.54053980518617,141.43488495097247,0.03912665490751388,-0.6469309421401264
92426262.15351743,32.06882106598018,4.859718018267289,4.707594939877649,-31.721409717159364,-49.60951270551445,327.441072865236,-37.04304959935201,243.48263125433283,-19.25588830610189,-507.4332728725259,0.571611206405663,-0.826325915756999
19456359.55489498,8.844651324544037,7.966725342981888,-0.9950675902478819,8.788498025464696,1.4291866101248183,166.15133890136988,1.3156357214134775,-97.73327164717497,-51.36962357447581,34.51172692397535,2.495088091973302,-19.94851962904105
82930411.63198729,32.6175798864391,12.295406668726804,31.427473144654044,-8.73043237132535,9.623904670268033,281.3673756097752,31.790649998894235,200.57610684597995,-122.7922678529577,101.07626278046365,-0.8700663105209016,-0.7453091672296653
38241692.65306397,19.837558665439925,5.485080265989556,13.847901777115045,-14.204377852484235,0.2444555983148126,281.6192424740368,-1.1074913347950701,365.52552089025403,-246.42121747161806,-18.58703078741239,-1.1097253997333034,-2.6546725158333873
80782220.17696592,18.49526828566326,6.177140219204273,18.391370874886807,-1.9576583718888692,13.39024196054753,261.14398838836996,36.25681080596478,186.22486785808914,-94.9271741041521,103.4424999779099,-0.9307027212961944,-0.8610453435754061
