t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,1000000000000000.0,3.897509e+36,0.001,1.016271924423773e-06,1.0471975511965976,0.001,2.903634069782208e-07,0.001,4.323657769977246e-07,300000000000000.0,50,52000000000000.0
1.0,997108630000000.0,5.2481423e+35,0.20211633465073936,3.077669735059473e-09,-12.285691722168226,0.12944641223705974,2.2314943992788725e-09,0.15844926705215098,2.7145942554916036e-09,300000000000000.0,50,52000000000000.0
2.0,994506150000000.0,5.2606728e+35,0.28177112519516084,2.1258757595178425e-09,-12.359243053693243,0.1870998239351763,1.5358262975472181e-09,0.22864996531422246,1.871344416273923e-09,300000000000000.0,50,52000000000000.0
3.0,992003670000000.0,4.8571799e+35,0.3420181531040054,1.72103674428288e-09,-12.394051560420463,0.23056800701978858,1.240011991448245e-09,0.2816285455938463,1.5116723422457287e-09,300000000000000.0,50,52000000000000.0
4.0,989582850000000.0,4.4497796e+35,0.39246890734710604,1.482634934108449e-09,-12.415475490736997,0.26688227350721483,1.066069610999539e-09,0.3259040772925175,1.299944784539929e-09,300000000000000.0,50,52000000000000.0
5.0,987233920000000.0,4.1113516e+35,0.4367114740046797,1.32064548119641e-09,-12.430381734805762,0.29867043542319444,9.480896475203862e-10,0.3646687518199902,1.1562520067213508e-09,300000000000000.0,50,52000000000000.0
6.0,984941520000000.0,3.8310503e+35,0.47655737486023525,1.2012034502446176e-09,-12.441529573936279,0.3272588764162227,8.612489525702576e-10,0.39953568541163326,1.0504466095635473e-09,300000000000000.0,50,52000000000000.0
7.0,982704180000000.0,3.5956616e+35,0.5130708814396714,1.1083759813438376e-09,-12.450273301509196,0.3534261914359982,7.93866216274824e-10,0.43145241922084604,9.683281555475014e-10,300000000000000.0,50,52000000000000.0
8.0,980507740000000.0,3.4048333e+35,0.5469462435260596,1.0334699716499422e-09,-12.45737046736448,0.37767970107939225,7.39570927133316e-10,0.4610366344828314,9.021473032766896e-10,300000000000000.0,50,52000000000000.0
9.0,978353940000000.0,3.239898e+35,0.5786660997323291,9.713257845235005e-10,-12.46328206754374,0.40037166764905324,6.945841504191005e-10,0.48871736117125164,8.473051826389307e-10,300000000000000.0,50,52000000000000.0
10.0,976234040000000.0,3.1018437e+35,0.608570348613303,9.187037189101798e-10,-12.46830144191738,0.4217499478382703,6.565348893323474e-10,0.5147965349960943,8.009154139105874e-10,300000000000000.0,50,52000000000000.0
20.0,956339990000000.0,2.4056259e+35,0.8464023187590816,6.310245972593203e-10,-12.495761917158399,0.5913826856077924,4.4933311715303947e-10,0.7217506279872804,5.482255687076909e-10,300000000000000.0,50,52000000000000.0
30.0,938175870000000.0,2.2662718e+35,1.0237748734562615,5.012850970943216e-10,-12.508002021023003,0.7175806566645652,3.563799479995073e-10,0.8757270037774633,4.348351730966148e-10,300000000000000.0,50,52000000000000.0
40.0,921311120000000.0,2.2352128e+35,1.1693518581717024,4.2290617558022616e-10,-12.515285296364441,0.8210285065088583,3.003794215861979e-10,1.0019498775338063,3.665150748103142e-10,300000000000000.0,50,52000000000000.0
50.0,905557500000000.0,2.1957773e+35,1.2943795559469493,3.6892027327380185e-10,-12.520235931903171,0.9098062093991331,2.6187413607826096e-10,1.1102748487068592,3.1953646680031723e-10,300000000000000.0,50,52000000000000.0
60.0,890806630000000.0,2.1781656e+35,1.4046907410101475,3.2886961426723504e-10,-12.523872493662017,0.9880932303423798,2.3334227753623884e-10,1.2058003986550379,2.8472484105851783e-10,300000000000000.0,50,52000000000000.0
70.0,877033020000000.0,2.1696839e+35,1.503834775036789,2.9767594512318646e-10,-12.526686456188418,1.0584280028582536,2.1113951154625127e-10,1.2916233365145076,2.5763471293138696e-10,300000000000000.0,50,52000000000000.0
80.0,864473460000000.0,2.1598607e+35,1.5941300591447944,2.728006730557756e-10,-12.52894392748608,1.1224662981298723,1.9344535516747536e-10,1.369763737102083,2.3604531142377767e-10,300000000000000.0,50,52000000000000.0
90.0,852918380000000.0,2.1509435e+35,1.6772860727416978,2.523575354631923e-10,-12.530808032846187,1.1814274716231068,1.7891128774857737e-10,1.441709290420879,2.1831146111535667e-10,300000000000000.0,50,52000000000000.0
100.0,842179680000000.0,2.1422435e+35,1.7545151303463193,2.3519872111591836e-10,-12.532381085117416,1.236175631675411,1.6671730185112933e-10,1.5085142834491254,2.034327414353623e-10,300000000000000.0,50,52000000000000.0
200.0,761510080000000.0,2.0713943e+35,2.3350088722634044,1.444325383114031e-10,-12.540869115535912,1.647452547675019,1.0228887467093183e-10,2.010369078778831,1.2481734673386882e-10,300000000000000.0,50,52000000000000.0
300.0,708178630000000.0,1.8542194e+35,2.728581558523656,1.068900498323636e-10,-12.544565398668087,1.9261362076718316,7.567472210330425e-11,2.3504319308803643,9.234206426560401e-11,300000000000000.0,50,52000000000000.0
400.0,669183480000000.0,1.6529394e+35,3.032386154191359,8.585078294009838e-11,-12.546760911818414,2.1411997507153058,6.076795757594728e-11,2.612863519513545,7.41522828968719e-11,300000000000000.0,50,52000000000000.0
500.0,639231890000000.0,1.4686845e+35,3.2824432228114726,7.236887968109568e-11,-12.548262172934015,2.3181876210147627,5.121865007327312e-11,2.828833671296977,6.249981401121878e-11,300000000000000.0,50,52000000000000.0
600.0,615462750000000.0,1.2993298e+35,3.4966090389425397,6.298038974082422e-11,-12.549376760480923,2.4697558933134007,4.457003887186354e-11,3.0137857125886565,5.438687441918205e-11,300000000000000.0,50,52000000000000.0
700.0,596115200000000.0,1.1359352e+35,3.685091622563484,5.6060418960594706e-11,-12.550250223113348,2.603137347092675,3.967023075742826e-11,3.1765453456532873,4.840789274863137e-11,300000000000000.0,50,52000000000000.0
800.0,580070720000000.0,9.7263908e+34,3.8542987550090024,5.0740658031322844e-11,-12.550961480424702,2.7228711176023053,3.5903872337993475e-11,3.3226514080615157,4.381199440187113e-11,300000000000000.0,50,52000000000000.0
900.0,566540790000000.0,8.1372054e+34,4.008425477517546,4.654818851088106e-11,-12.551556803115274,2.83192842607333,3.2935863315631314e-11,3.4557295129416983,4.0190277957068045e-11,300000000000000.0,50,52000000000000.0
1000.0,554827560000000.0,6.7336507e+34,4.150514983261984,4.3121410063731166e-11,-12.552066475947761,2.932464390244628,3.051008075624472e-11,3.5784094334079004,3.723021134034712e-11,300000000000000.0,50,52000000000000.0
2000.0,490443980000000.0,3.0914243e+34,5.22572136497567,2.6771444571220553e-11,-12.555022962090035,3.6931345107075857,1.8938126838934993e-11,4.506625371130356,2.3109476990197974e-11,300000000000000.0,50,52000000000000.0
3000.0,467875630000000.0,2.0051317e+34,5.980301741899085,2.1275217658573152e-11,-12.55646176929035,4.226901743757385,1.5048815723622805e-11,5.157961551103502,1.836351456227331e-11,300000000000000.0,50,52000000000000.0
4000.0,461294050000000.0,1.9501062e+34,6.610866723846168,1.8711337331281537e-11,-12.557411812287707,4.672914216905632,1.3234592529707081e-11,5.70221425546113,1.614969330250579e-11,300000000000000.0,50,52000000000000.0
5000.0,461730320000000.0,1.9005922e+34,7.178639941262389,1.7281537286371562e-11,-12.55812434488567,5.074495036858689,1.2222841724626173e-11,6.19224885060429,1.4915095770262516e-11,300000000000000.0,50,52000000000000.0
6000.0,478590210000000.0,1.8972907e+34,7.722489013295254,1.7239199257550545e-11,-12.558708704309215,5.459142045993894,1.2192548866823138e-11,6.661619872344758,1.4878134478350764e-11,300000000000000.0,50,52000000000000.0
7000.0,502280130000000.0,1.8847308e+34,8.272948928082918,1.7714301412588452e-11,-12.559221962434169,5.848454501962892,1.252826903122445e-11,7.1366840882063,1.5287805232825573e-11,300000000000000.0,50,52000000000000.0
8000.0,522807810000000.0,1.867481e+34,8.835293205207428,1.796246093526599e-11,-12.559680456024122,6.246163395638125,1.270351868634823e-11,7.6219942774146645,1.550165905351213e-11,300000000000000.0,50,52000000000000.0
9000.0,535052070000000.0,1.845957e+34,9.398219292946973,1.7697664135132816e-11,-12.560084528361372,6.644276302712682,1.2516032532927968e-11,8.107797551240772,1.527287857945495e-11,300000000000000.0,50,52000000000000.0
10000.0,539592640000000.0,1.8020162e+34,9.94681466463035,1.699433161396792e-11,-12.56043406062575,7.032248101371557,1.2018454758695793e-11,8.581226050211011,1.466570356223771e-11,300000000000000.0,50,52000000000000.0
11000.0,538012780000000.0,1.7234412e+34,10.470379933270202,1.6053198136871343e-11,-12.560733432391794,7.402513553240761,1.1352748158420976e-11,9.033048160346857,1.3853366271504197e-11,300000000000000.0,50,52000000000000.0
12000.0,532117100000000.0,1.6093313e+34,10.963040641784481,1.500475136474205e-11,-12.560988931031465,7.750919543672806,1.0611188436413228e-11,9.45819596536919,1.2948467623243478e-11,300000000000000.0,50,52000000000000.0
13000.0,523510010000000.0,1.4887501e+34,11.42251302602555,1.3939802109018194e-11,-12.561207162774792,8.07585208710243,9.857989302447863e-12,9.854699962867523,1.202936547396071e-11,300000000000000.0,50,52000000000000.0
14000.0,513362350000000.0,1.371939e+34,11.849215649232224,1.2923098968187478e-11,-12.561394537073154,8.377608059784384,9.138932929135212e-12,10.222922411524447,1.1151926312687791e-11,300000000000000.0,50,52000000000000.0
15000.0,502766290000000.0,1.2609812e+34,12.24531316966941,1.1995862552860754e-11,-12.561556732617069,8.657718942891513,8.483163508893016e-12,10.564732118214462,1.0351713863744185e-11,300000000000000.0,50,52000000000000.0
16000.0,492415660000000.0,1.1861559e+34,12.613618455615033,1.1172300160205099e-11,-12.561698325567304,8.918174426377856,7.90072325084024e-12,10.882557028302205,9.640982341939749e-12,300000000000000.0,50,52000000000000.0
17000.0,482817120000000.0,1.1432975e+34,12.957402675902085,1.0457410089786295e-11,-12.561823162091114,9.161288170584074,7.395143012528427e-12,11.179220418465484,9.024040371352421e-12,300000000000000.0,50,52000000000000.0
