t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,100000000000000.0,1.3567296e+36,0.001,1.0167068496852627e-08,1.0471975511965976,0.001,2.9048767133864642e-09,0.001,4.325508129060289e-09,300000000000000.0,50,52000000000000.0
1.0,99924759000000.0,8.192685e+34,0.01894214205039236,3.1414229791272085e-10,0.16069027550483492,0.012915569783012108,2.246126262662029e-10,0.0157467032723367,2.743263622515891e-10,300000000000000.0,50,52000000000000.0
2.0,99898775000000.0,6.9959952e+34,0.02706904947981527,2.1696917624911763e-10,0.11335370271062944,0.01872224967687375,1.5486811982782463e-10,0.022836693280934652,1.89058530683955e-10,300000000000000.0,50,52000000000000.0
3.0,99870110000000.0,6.3523588e+34,0.03322222523890032,1.7593918712947868e-10,0.09253878239446792,0.023110905714707978,1.2538677933892012e-10,0.028193830739194813,1.530467309376371e-10,300000000000000.0,50,52000000000000.0
4.0,99839380000000.0,5.9631076e+34,0.038384220248391755,1.5186418187328444e-10,0.08014491715232483,0.026787740557304388,1.0811038827892319e-10,0.032681605649649205,1.3195004992941534e-10,300000000000000.0,50,52000000000000.0
5.0,99807245000000.0,5.6974557e+34,0.04292014754294345,1.3555495690146557e-10,0.07168767285309692,0.030015571570796158,9.642235993961832e-11,0.03662113304192756,1.176798292358041e-10,300000000000000.0,50,52000000000000.0
6.0,99774280000000.0,5.5001011e+34,0.0470139867871534,1.2356392714483543e-10,0.06544391907327816,0.03292674314845086,8.78388564183983e-11,0.04017406117677029,1.0720107552449807e-10,300000000000000.0,50,52000000000000.0
7.0,99740901000000.0,5.3443691e+34,0.050773662221856294,1.1426860684548779e-10,0.06059155921058118,0.035598814641052384,8.119147091611403e-11,0.04343510493281308,9.908650311443989e-11,300000000000000.0,50,52000000000000.0
8.0,99707360000000.0,5.2165318e+34,0.05426946999242331,1.0678746939712007e-10,0.05667994484060475,0.03808225386994699,7.584585305427483e-11,0.046465887439237186,9.256134961573345e-11,300000000000000.0,50,52000000000000.0
9.0,99673767000000.0,5.1083813e+34,0.0575502143897928,1.0059531725679168e-10,0.05343897786022478,0.04041206687105337,7.142436810185154e-11,0.04930914854034043,8.716445014385728e-11,300000000000000.0,50,52000000000000.0
10.0,99640138000000.0,5.0149351e+34,0.06065022237125602,9.536301080403525e-11,0.05069872911352595,0.0426128589979075,6.769052222914315e-11,0.05199492780487412,8.260702614579358e-11,300000000000000.0,50,52000000000000.0
20.0,99296413000000.0,4.7344739e+34,0.08559113041022605,6.702333333009649e-11,0.03586427628831488,0.0603020626629866,4.750449058779332e-11,0.07358168839924484,5.797042876942275e-11,300000000000000.0,50,52000000000000.0
30.0,98949441000000.0,4.3951326e+34,0.1046202918244968,5.4426915673703876e-11,0.029304193048438325,0.07378520041217457,3.85529628629139e-11,0.09003524498125548,4.7046129399925253e-11,300000000000000.0,50,52000000000000.0
40.0,98602637000000.0,4.1653916e+34,0.12057681802760281,4.688384832606677e-11,0.025401812752462484,0.08508597520098081,3.3198544810988564e-11,0.10382551960826311,4.051187492886456e-11,300000000000000.0,50,52000000000000.0
50.0,98257918000000.0,4.018613e+34,0.13456098032431932,4.171269669134177e-11,0.022744318029258272,0.09498712486326875,2.953031802294009e-11,0.11590777702645058,3.6035430722783257e-11,300000000000000.0,50,52000000000000.0
60.0,97916484000000.0,3.9205771e+34,0.14713689462030163,3.787991070549353e-11,0.020787161616658018,0.10388952958051799,2.6812739523481422e-11,0.12677124242213852,3.271912267707478e-11,300000000000000.0,50,52000000000000.0
70.0,97579307000000.0,3.8514719e+34,0.1586435646944519,3.488819022539647e-11,0.0192686360517463,0.1120339195902447,2.4692222601311635e-11,0.13670969219070822,3.013143642556848e-11,300000000000000.0,50,52000000000000.0
80.0,97246909000000.0,3.7996104e+34,0.1692971250262579,3.246939231299596e-11,0.018047702767016734,0.1195736997799696,2.2978235642609295e-11,0.14591033266640555,2.803985258133655e-11,300000000000000.0,50,52000000000000.0
90.0,96919666000000.0,3.7452369e+34,0.1792536664084128,3.0458867053272825e-11,0.017038102185661045,0.12661960914936268,2.1553847347012038e-11,0.15450830195963278,2.6301673318160242e-11,300000000000000.0,50,52000000000000.0
100.0,96598095000000.0,3.7152213e+34,0.18862507249536486,2.8753010980089395e-11,0.01618538511549029,0.13325099993452755,2.0345508096175092e-11,0.16260043537280364,2.4827142689282348e-11,300000000000000.0,50,52000000000000.0
200.0,93674610000000.0,3.6591623e+34,0.26250950265431405,1.942656292491515e-11,0.011601392803007825,0.18552283426523303,1.3742165982236585e-11,0.22638637754754395,1.6769175017596567e-11,300000000000000.0,50,52000000000000.0
300.0,91211299000000.0,3.4623375e+34,0.31683757777335597,1.5260122904260217e-11,0.009598864548591,0.2239518242872059,1.0793694178168349e-11,0.2732801509532104,1.3171221458438172e-11,300000000000000.0,50,52000000000000.0
400.0,89094193000000.0,3.1180537e+34,0.361006928745476,1.2777603452567345e-11,0.008416431654322582,0.2551925042429253,9.037249515828541e-12,0.31140220368899857,1.1027877488017504e-11,300000000000000.0,50,52000000000000.0
500.0,87246946000000.0,2.7809652e+34,0.39870476427798296,1.109472257357619e-11,0.007615272884133004,0.28185467908445616,7.84670715985033e-12,0.34393722893069445,9.575091515802745e-12,300000000000000.0,50,52000000000000.0
600.0,85613298000000.0,2.4988936e+34,0.431841536247758,9.863554438872521e-12,0.0070270040257218586,0.30529027436542017,6.975790862612916e-12,0.3725349498272893,8.512337327570436e-12,300000000000000.0,50,52000000000000.0
700.0,84145838000000.0,2.2589407e+34,0.46155429915713597,8.914981790029625e-12,0.006571612794034376,0.3263038177534109,6.304815152855599e-12,0.39817711105205,7.693565392924239e-12,300000000000000.0,50,52000000000000.0
800.0,82814816000000.0,2.0408412e+34,0.48858423741574564,8.15682847295451e-12,0.006205581354978886,0.3454196904242231,5.768554123979975e-12,0.42150360093422173,7.039182105230245e-12,300000000000000.0,50,52000000000000.0
900.0,81599308000000.0,1.8398957e+34,0.5134337149778339,7.536471065419439e-12,0.0059033062528713485,0.3629932885460693,5.329772810481257e-12,0.44294809960202786,6.5037505707830716e-12,300000000000000.0,50,52000000000000.0
1000.0,80483455000000.0,1.6502581e+34,0.5364878943219844,7.017219518266621e-12,0.005647935285893519,0.3792970782343412,4.96251285227453e-12,0.4628430897065739,6.055594491083394e-12,300000000000000.0,50,52000000000000.0
2000.0,72640390000000.0,9.2842952e+33,0.7099769825980665,4.320509215692746e-12,0.004260017248608051,0.5019838544436713,3.0552839599964774e-12,0.612553773157545,3.7282629675583345e-12,300000000000000.0,50,52000000000000.0
3000.0,68044031000000.0,3.8191959e+33,0.8285627267549129,3.247292214771982e-12,0.003646828595486654,0.585841999339654,2.296309853293757e-12,0.7148831134154435,2.802111300228019e-12,300000000000000.0,50,52000000000000.0
4000.0,64657284000000.0,2.5437248e+33,0.9213228780548065,2.637295319858577e-12,0.003277598091050001,0.6514366646990861,1.864935263646533e-12,0.7949261204822836,2.2757189136340942e-12,300000000000000.0,50,52000000000000.0
5000.0,61954174000000.0,2.2522122e+33,0.9983047456198836,2.234868235905204e-12,0.0030234474150388608,0.7058734112446496,1.5803536014171243e-12,0.8613534829556799,1.928453214153367e-12,300000000000000.0,50,52000000000000.0
6000.0,59766062000000.0,2.1225657e+33,1.0645220526484376,1.949981393288371e-12,0.0028343246543722027,0.7526978934326598,1.3788942012099251e-12,0.9184918484710612,1.6826189157958484e-12,300000000000000.0,50,52000000000000.0
7000.0,57982007000000.0,2.0488591e+33,1.1229402565008457,1.7401746496253782e-12,0.002686084294924475,0.7940072120340033,1.2305291700924973e-12,0.9689002409388824,1.5015739452202215e-12,300000000000000.0,50,52000000000000.0
8000.0,56503598000000.0,2.0031997e+33,1.1755024608128517,1.5785091787881443e-12,0.0025653212425778885,0.8311754651514728,1.1162078843803143e-12,1.0142554274181586,1.3620714441812266e-12,300000000000000.0,50,52000000000000.0
9000.0,55251426000000.0,1.9725897e+33,1.2234878260437279,1.4498705622357688e-12,0.0024641551238595866,0.8651072251303834,1.0252418196815756e-12,1.0556612279370807,1.2510685541295508e-12,300000000000000.0,50,52000000000000.0
10000.0,54165938000000.0,1.9481685e+33,1.2677661195674275,1.3450021881390502e-12,0.0023776440291301297,0.8964175542886164,9.510849933294696e-13,1.093868182878882,1.1605774259588966e-12,300000000000000.0,50,52000000000000.0
11000.0,53201004000000.0,1.9258353e+33,1.3089927909892118,1.2566006654809486e-12,0.002302359692404983,0.9255699562586829,8.885727565158755e-13,1.1294418905076662,1.0842958079898829e-12,300000000000000.0,50,52000000000000.0
12000.0,52321464000000.0,1.9063061e+33,1.3476253223607093,1.1804338041650511e-12,0.0022359965241685285,0.9528879405282327,8.347122812534816e-13,1.1627771188220917,1.0185716502988934e-12,300000000000000.0,50,52000000000000.0
13000.0,51503664000000.0,1.8938155e+33,1.3839937848716297,1.1138244890127265e-12,0.0021769284763503718,0.978604917437441,7.876104229185458e-13,1.1941586907884072,9.610948105353912e-13,300000000000000.0,50,52000000000000.0
14000.0,50777267000000.0,1.8980736e+33,1.4183905602145415,1.0564184265537331e-12,0.0021238631940728404,1.002927643913704,7.470165845251489e-13,1.2238389050773797,9.115594928869038e-13,300000000000000.0,50,52000000000000.0
15000.0,50115064000000.0,1.8897502e+33,1.4510821621153507,1.0058116689498214e-12,0.0020757592592387996,1.0260445832672325,7.112308312056087e-13,1.2520477372500605,8.678913228977761e-13,300000000000000.0,50,52000000000000.0
16000.0,49499223000000.0,1.881966e+33,1.4822555926944518,9.605965413013899e-13,0.002031873317713191,1.048087972861016,6.792577317826714e-13,1.2789465521997188,8.288756086973584e-13,300000000000000.0,50,52000000000000.0
17000.0,48921386000000.0,1.8629819e+33,1.5120654711428057,9.198486008042439e-13,0.001991606674963977,1.0691671505523344,6.504435679041072e-13,1.304668771306679,7.93714639293798e-13,300000000000000.0,50,52000000000000.0
18000.0,48390738000000.0,1.8236929e+33,1.5406623176996357,8.831659891572159e-13,0.001954431725952323,1.0893885551832496,6.245041568846228e-13,1.3293442783741793,7.620616358244172e-13,300000000000000.0,50,52000000000000.0
