,age,r,phi,z,v_r,v_phi,v_z
,[yr],[kpc],[rad],[kpc],[km/s],[km/s],[km/s]
74,18624890.93471061,4.631882032976256,5.281079350847205,2.084228777850775,-236.35780848251554,542.9428445968639,72.45140996340595
75,7386088.7050453555,10.17030955143458,4.7215521325234375,-0.7791353554971895,-65.55232739170637,105.95621019537451,-108.58382373087885
76,3168808.3674980723,17.090625420665457,2.834171765272639,1.858926776532599,-222.93485036825885,-135.29350966741848,562.930027299154
77,18343796.09247072,3.790484361320865,2.6296197432302586,-0.920596119025774,102.44701409746557,-185.40085513557685,18.029831448536818
78,22764930.932900887,7.154185009105187,3.547046309298896,-2.9737444867809377,144.1225571896418,-207.49796889042454,-86.5668972195144
79,20769020.635089774,3.715169285189718,0.7028754217378923,0.03243664827420503,290.459085945972,-230.39926911374388,111.30898661232672
80,4400372.287848942,6.869135860120845,6.028863584935936,-0.8366276827227056,378.1134243698358,-165.10135004240968,-180.39221841821782
81,15233770.723349167,15.037128740972665,1.7779077932115852,-9.460440256887413,-44.777400018389244,-322.44223611227034,-566.6757956139887
82,18573217.58807402,16.99024529086484,3.6693742686054325,-8.814932989576564,483.28456105471565,-513.7753259494971,-453.5526202808157
83,25970635.953786656,15.753841498044986,4.817355399707186,0.41420288026300844,558.3060019636679,-77.5442636912095,3.3238199468940133
84,14013280.133868642,2.570191606843829,2.609985736692452,-3.643890936134112,-276.77241465118016,-107.86478569085111,-206.4817719252689
85,3769221.075258536,13.028470735364102,4.577484305807212,-0.7713156717969585,14.717571618869652,-132.86364920645775,-174.9708718473806
86,17905293.69908312,16.861309401866112,5.407167109197376,-2.869734288186064,132.48506599435387,-206.60947254529265,-143.17243487360503
87,13637561.727265343,11.345568461012435,2.744137063158675,-8.147817329559244,455.98066562930813,-413.3562258901476,-570.4261519560117
88,23820660.38556425,18.56004616886835,5.223172766320342,6.279124499147002,196.5542684474963,-161.0305461998475,263.49822735382793
89,10352785.375872713,6.380158728157252,4.238624797507388,1.3209923732663607,259.2202690952109,-274.0431991424105,118.49975550205652
90,2900809.661371873,5.071938843325064,1.9386158103941735,-0.12984709404394842,51.64342989192287,-103.97726583049392,33.943922243632976
91,18255654.367700797,7.424392397658472,1.2827819774774678,2.412532571185248,417.0115921261263,-319.11243080836505,71.49710837413713
92,13649963.422786541,6.3105942920921025,4.214739832210176,-0.8006382641220389,-124.32406708856045,-668.1684661754052,-38.92930232894565
93,2176681.6093212604,9.266052270204,2.272811017527592,-0.16227809725856077,-426.36008549423246,-146.4278061436801,-38.704066336460826
94,8537294.54593384,5.1793480419246976,4.699567376181331,0.79051306789566,160.45254380530977,-6.702443514041387,58.64386380264679
95,20515158.8379789,9.282632559152958,3.8653928193970644,-8.916261613818536,165.9434475604661,-85.96085679083912,-389.7714346838392
96,24364436.18344617,17.82525995561766,2.5368907274788497,1.5601589756062921,250.60647558002464,-128.55070528235032,54.18968409784307
97,25976557.87903022,17.71765435318876,-0.7227742628437385,0.2511853281227061,602.2562098515845,-140.43653086368545,19.253195170006368
98,23931417.8697252,20.49330219296611,5.358262510552355,1.4311769065237376,253.8798458085378,-114.30411629878522,78.07932693116634
99,17184264.151081935,4.357932175386059,3.0498093535767414,-1.9983865307413986,-333.5239290272527,-27.068754744671846,-87.70481167713042
100,9804746.641336659,0.16062111969078116,0.4369054589640043,-0.3973451028808052,467.35981006548485,-401.6212758411474,29.420141002610404
101,19836306.095235616,6.795978634537767,2.4584419565027886,0.011621895742217324,63.82522199683815,-42.952994986569756,6.8063096360250475
102,27495055.762434646,25.187138108290117,2.5749191733836443,0.9271603676791373,501.9461142590753,-400.0339259565733,7.116346415978593
103,18824061.84074588,13.048392051406498,4.970744380671626,3.591409541598526,-31.318010855746472,-465.061900335885,181.35460461752385
104,25269711.9238124,8.280756677412759,1.4471856872752504,-0.9926393148774405,168.33994487965776,-133.06291754575196,-13.58953567187307
105,5789942.201874484,10.212207676878577,4.7312128222875005,-0.5234961327264748,143.65533807085862,-465.2191457843591,-219.46064583662326
106,17458271.81913901,10.710751790502849,5.252436818494904,5.905183461251295,413.5511190011878,-256.49182134482146,338.9562004219202
107,13327282.742351606,8.593931823309173,0.7848541052331452,5.300611925700847,527.5441377179181,-305.8066851217058,359.6923962514355
108,21398859.706955496,17.238743651920775,2.178648332993106,5.4803192851758,-33.04787760689709,-92.26121160146043,227.62365848599478
109,23440980.271607038,15.530580165086494,6.546921363130871,-0.29980114890350185,320.87557201111576,-96.59511718068276,-22.411217075383714
110,22544802.050840843,12.111608711008053,0.658188973893555,-4.317409069903991,60.734144175253725,-419.8382257158963,-165.66903407623224
