target:B_initial_log10_mean,target:P_initial_log10_mean,predicted:B_initial_log10_mean,predicted:P_initial_log10_mean
13.056414604187012,-0.6189372539520264,13.180511474609375,-0.6313166618347168
12.478516578674316,-0.8900324106216431,12.457286834716797,-0.8632232546806335
12.598274230957031,-0.4969560205936432,12.78726577758789,-0.5871275067329407
12.586280822753906,-1.3096013069152832,12.383962631225586,-1.1963858604431152
